   ;Produto;Código;Cód Barras;Situação;Preço de Venda; 
;MAXI RUBBER BATIDA DE PEDRA PRETO 3,6L;000571;7898031540960;Ativo;120,3600; por GL
;MAXI RUBBER BATIDA DE PEDRA PRETO 900ML;000573;7898031540441;Ativo;29,9900; por QT
;MAXI RUBBER REMOVEDOR PASTOSO 1 KG 16.59.040;002733;7898031541196;Ativo;55,0000; por UN
;MAXI RUBBER REMOVEDOR PASTOSO 500G 16.59.039;002732;7898031546757;Ativo;33,0000; por UN
;MAXI RUBBER RESINA ADESIVO P/ LAMINACAO 990GR;000570;7898031543640;Ativo;65,9900; por QT
;MAXI RUBBER WASH PRIMER 600ML;000578;7898031540083;Ativo;72,5000; por QT
;MEXEDOR DE TINTA ACO GALVANIZADO 120 X 9 X 600MM;001133;7897613529010;Ativo;48,9900; por UN
;MONTANA RESINA CER TELHA BR AGUA 3,6L;001321;7909547000098;Ativo;153,3600; por UN
;MONTANA STRIPTIZI REMOVEDOR GEL 1 KG;001379;7896682402118;Ativo;89,9000; por UN
;MONTANA STRIPTIZI REMOVEDOR GEL 4 KG;001380;7896682402125;Ativo;199,9000; por UN
;N - AZUL;002346;SEM GTIN;Ativo;1,0000; por UN
;NORTON DISCO CORTE BNA12 115X1.0X22.23;001163;7891345716533;Ativo;16,1500; por UN
;NORTON DISCO LIXA MASSA C/VEL 8 FUR 120X225MM A-25;000964;SEM GTIN;Ativo;9,8900; por UN
;NORTON ESCOVA DE ACO C/C 3F;000954;7891345355503;Ativo;8,9900; por UN
;NORTON FITA ISOLANTE CLASSIC 19 X 05M;001906;7891345666029;Ativo;650,0000; por UN
;NORTON LIXA DE AGUA J1200;000972;7891345436651;Ativo;6,0000; por UN
;NORTON LIXA DE AGUA T499 1500;000247;1010001084144;Ativo;13,2800; por UN
;NORTON LIXA DE AGUA T499 2000;000248;7891345436752;Ativo;14,0400; por UN
;NORTON LIXA DE AGUA 100;000737;7891792133549;Ativo;3,6200; por UN
;NORTON LIXA DE AGUA 120;001073;7891792133556;Ativo;3,6200; por UN
;NORTON LIXA DE AGUA 1200;000438;7895316819858;Ativo;11,0700; por UN
;NORTON LIXA DE AGUA 150;000915;7891792133563;Ativo;3,6200; por UN
;NORTON LIXA DE AGUA 180;000916;7891792133570;Ativo;3,6200; por UN
;NORTON LIXA DE AGUA 220;000917;7891792006928;Ativo;3,6200; por UN
;NORTON LIXA DE AGUA 240;000245;7891792133587;Ativo;2,7600; por UN
;NORTON LIXA DE AGUA 2500;000100;7891345436790;Ativo;12,6800; por UN
;NORTON LIXA DE AGUA 280;000246;7891792133594;Ativo;2,7600; por UN
;NORTON LIXA DE AGUA 320;000923;7891792133600;Ativo;2,7600; por UN
;NORTON LIXA DE AGUA 360;000613;7891792133617;Ativo;2,8400; por UN
;NORTON LIXA DE AGUA 400;000679;7891792133624;Ativo;2,8400; por UN
;NORTON LIXA DE AGUA 500;000924;7891792133631;Ativo;4,3400; por UN
;NORTON LIXA DE AGUA 80;000914;7891792133532;Ativo;3,6200; por UN
;NORTON LIXA DE DAGUA 3000;000101;7891345769720;Ativo;12,6800; por UN
;NORTON LIXA DE FERRO 120;000956;7891792133891;Ativo;4,7200; por UN
;NORTON LIXA DE FERRO 150;000919;7891792133914;Ativo;4,7200; por UN
;NORTON LIXA DE FERRO 180;000957;7891792006911;Ativo;4,7200; por UN
;NORTON LIXA DE FERRO 220;000958;7891792133921;Ativo;4,7200; por UN
;NORTON LIXA DE FERRO 80;000955;7891792133877;Ativo;4,7200; por UN
;NORTON LIXA FERRO 040;001778;7891792133808;Ativo;5,6200; por UN
;NORTON LIXA FERRO 050;001232;7891792133815;Ativo;4,7200; por UN
;NORTON LIXA FERRO 060;001779;7891792133822;Ativo;4,7200; por UN
;NORTON LIXA FERRO 100;001556;7891792133884;Ativo;4,3400; por UN
;NORTON LIXA FERRO 240;001780;7891792133952;Ativo;4,3400; por UN
;NORTON LIXA FERRO 320;001781;7891792133976;Ativo;4,7200; por UN
;NORTON LIXA FERRO 36;001411;7891792133792;Ativo;5,6200; por UN
;NORTON LIXA MASSA 060;001782;7891345670569;Ativo;1,8200; por UN
;NORTON LIXA MASSA 100;000918;SEM GTIN;Ativo;1,2800; por UN
;NORTON LIXA MASSA 120;001241;7891792133761;Ativo;1,4000; por UN
;NORTON LIXA MASSA 150;000716;7891792133778;Ativo;1,4000; por UN
;NORTON LIXA MASSA 180;000717;7891792133785;Ativo;1,6000; por UN
;NORTON LIXA MASSA 220;001223;7891792133983;Ativo;1,4000; por UN
;NORTON LIXA MASSA 320;001236;SEM GTIN;Ativo;1,2400; por UN
;NORTON LIXA MASSA 50;001222;7891792133662;Ativo;1,8400; por UN
;NORTON LIXA MASSA 80;001088;7891792133754;Ativo;1,8400; por UN
;NORTON LIXA P/ MADEIRA 100;000006;7891792134041;Ativo;1,2100; por UN
;NORTON LIXA P/ MADEIRA 120;000105;7891792134065;Ativo;1,2100; por UN
;NORTON LIXA P/ MADEIRA 150;000106;7891792134072;Ativo;1,2100; por UN
;NORTON LIXA P/ MADEIRA 180;000107;7891792134089;Ativo;1,2100; por UN
;NORTON LIXA P/ MADEIRA 220;000108;7891792134096;Ativo;1,2100; por UN
;NORTON LIXA P/ MADEIRA 50;000103;7891792133990;Ativo;1,7500; por UN
;NORTON LIXA P/ MADEIRA 60;000005;7895316231964;Ativo;1,7500; por UN
;NORTON LIXA P/ MADEIRA 80;000104;7891792134027;Ativo;1,7500; por UN
;NORTON LIXA SECO CHAMPAGNE 100;001242;7895316460081;Ativo;7,2400; por UN
;NORTON LIXA SECO CHAMPAGNE 120;001238;7895316460050;Ativo;8,1200; por UN
;NORTON LIXA SECO CHAMPAGNE 150;001229;7895316460111;Ativo;8,1200; por UN
;NORTON LIXA SECO CHAMPAGNE 180;000569;7895316460135;Ativo;6,6100; por UN
;NORTON LIXA SECO CHAMPAGNE 220;000685;7895316491467;Ativo;5,5000; por UN
;NORTON LIXA SECO CHAMPAGNE 320;000686;7895316460289;Ativo;6,9900; por UN
;NORTON LIXA SECO CHAMPAGNE 400;001839;SEM GTIN;Ativo;5,9600; por UN
;NORTON LIXA SECO CHAMPAGNE 600;001227;7895316460463;Ativo;5,7200; por UN
;NORTON LIXA SECO CHAMPAGNE 80;000684;7895316460029;Ativo;8,1200; por UN
;O - MAGENTA;002347;SEM GTIN;Ativo;1,0000; por UN
;PACOTE DE ESTOPA ;002727;SEM GTIN;Ativo;8,0000; por UN
;PAD PARA RECORTE ATLAS;000308;SEM GTIN;Ativo;2,0000; por UN
;PALHA DE ACO NO2 - VIERA;000669;7897133600077;Ativo;1,9000; por UN
;PAPELAO ONDULADO 1.20M X 1M;000313;SEM GTIN;Ativo;1,0000; por UN
;PAPELAO ONDULADO 1.20M X 10M BOBINA;000671;SEM GTIN;Ativo;39,9900; por UN
;PAPELAO ONDULADO 120M X 100M BOBINA;001903;SEM GTIN;Ativo;345,9900; por UN
;PARAFUSADEIRA BATERIA 21V BOM-9961;002754;7908782211283;Ativo;150,0000; por UN
;QUARTZO MICA PRIME;001813;9900000001315;Ativo;135,0000; por UN
;QUARTZOLIT ADIT PLASTIFICANTE P/ ARGAMASSAS 100ML;001940;7894174243072;Ativo;14,9000; por UN
;QUEROSENE 5 L ITAQUA;000658;SEM GTIN;Ativo;98,9000; por UN
;R - PRETO;002348;7730149658727;Ativo;98,2700; por UN
;RENOVA AZULEJOS EPOXI B/AGUA AC BRANCO 0.9 L - CORAL;000519;7891019176588;Ativo;87,9000; por QT
;RENOVA AZULEJOS EPOXI B/AGUA BR BRANCO 0.9 L - CORAL;000520;7891019176403;Ativo;87,9000; por QT
;RENOVA AZULEJOS EPOXI B/AGUA BR BRANCO 3.6 L - CORAL;000432;7891019176397;Ativo;359,9900; por GL
;RENOVA GESSO & DRYWALL 18L CORAL;000559;7891019139729;Ativo;379,5400; por LA
;RENOVA GESSO & DRYWALL 3,6L CORAL;000560;7891019139712;Ativo;116,3000; por GL
;ROLO ESPUMA TIGRE AMARELA 05CM C/C 1341;002501;7891395000057;Ativo;5,9900; por UN
;ROLO LA SINT 1375-150 SEM RESPINGO ( NOVO );001285;7891395040046;Ativo;23,9900; por UN
;ROLO LA SINTETICA TIGRE 23CM S/C 1312;002595;9900000000585;Ativo;15,9900; por UN
;ROLO LONA PLASTICA PRETA 04 X 100M - NEGREIRA;001398;7890202101116;Ativo;323,6500; por UN
;ROLO LONA PLASTICA PRETA 04 X 50M - NEGREIRA;001237;7895099284300;Ativo;217,9900; por UN
;ROLO TEXTURA ALTA 1355 S/C AMARE;002711;7891395000958;Ativo;25,0000; por UN
;ROLO 23CM REF:1376 ANTIRESPINGO-TIGRE;000224;SEM GTIN;Ativo;15,9000; por UN
;S - BRANCO;002349;SEM GTIN;Ativo;1,0000; por UN
;SALVA CANTO CANTONEIRA 50X50X3X200M;002066;SEM GTIN;Ativo;26,0000; por UN
;SALVABRAS KRAFT MASCARAMENTO 30 CM X 20M;001388;SEM GTIN;Ativo;7,7400; por UN
;SALVABRAS SALVA BANCADA 0,60M X 25MT;001389;751320369314;Ativo;112,2400; por UN
;SALVABRAS SALVA ENTULHO 10 SACOS;001323;SEM GTIN;Ativo;50,0000; por UN
;SALVABRAS SALVA METAIS 0,1M X 75M;001391;SEM GTIN;Ativo;25,9000; por UN
;SALVABRAS SALVA PINTURA 20M X 0,45M;001385;751320368553;Ativo;30,1000; por UN
;SALVABRAS SALVA PINTURA 20M X 0,90M;001386;SEM GTIN;Ativo;35,4000; por UN
;SALVABRAS SALVA PINTURA 20M X 1,50M;001322;751320368577;Ativo;65,2000; por UN
;SALVABRAS SALVA PINTURA 20M X 2,40M;001387;SEM GTIN;Ativo;89,6800; por UN
;SALVABRAS SALVA RALO 10 MM;001392;SEM GTIN;Ativo;2,7000; por UN
;SALVABRAS SALVA RALO 10CMM;001476;SEM GTIN;Ativo;14,1600; por UN
;SALVABRAS SALVA RALO 15 MM;001393;751320369291;Ativo;15,6900; por UN
;SALVABRAS SALVA RALO 15CMM;001477;SEM GTIN;Ativo;15,6900; por UN
;SALVABRAS SALVA TOMADA 4X2;001394;SEM GTIN;Ativo;22,1800; por UN
;SALVABRAS SALVA TOMADA 4X4;001395;SEM GTIN;Ativo;23,6000; por UN
;SALVABRAS SALVA VIDRO 0,60M X 25M;001390;751320369468;Ativo;105,7800; por UN
;SELACALHA 500G DGFLEX;001191;SEM GTIN;Ativo;29,6000; por UN
;SELADOR ACRILICO CORAL 3,6 L;000712;7891019106028;Ativo;76,3800; por GL
;SELADORA P/ MADEIRA BASE AGUA SPARLACK 3,6L - CORAL;000349;SEM GTIN;Ativo;146,9000; por GL
;SPARLACK EXTRA MARITIMO ACET NATURAL-  0,9L 02.07.070;002801;7891019170913;Ativo;61,9800; por QT
;SPARLACK EXTRA MARITIMO BR NATURAL-  0,9L 02.07.050;002802;7891574012369;Ativo;55,6600; por QT
;SPARLACK PINTOFF REMOVEDOR 1LT 02.13.005;002759;7891019172184;Ativo;72,9900; por UN
;SPARLACK SELADORA P/MAD SOLVENTE 0,900ML;000644;7891574033265;Ativo;59,0200; por QT
;SPARLACK SELADORA P/MAD SOLVENTE 3,6L;000645;7891574033258;Ativo;179,2000; por GL
;SPARLACK SELADORA P/MAD.BASE AGUA 0,9L;000506;7891019172924;Ativo;67,9900; por QT
;SPARLACK SELADORA P/MAD.BASE AGUA 3,60;000507;7891019172917;Ativo;159,0000; por GL
;SPARLACK STAIN CETOL IMBUIA ACET 3,6 L - CORAL;000629;7891574063767;Ativo;219,0000; por GL
;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / ALUMINIO FOSCO 50507;002768;7898693154901;Ativo;25,0000; por UN
;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / BRANCO FOSCO 50508;002465;7898693154918;Ativo;25,0000; por UN
;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / PRETO FOSCO 50509;002464;7898693154925;Ativo;25,0000; por UN
;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / VERMELHO FOSCO 50510;002466;7898693154932;Ativo;25,0000; por UN
;SPRAY DSCOLOR LUMINOSO 400ML / AMARELO 50511;002469;7898693154949;Ativo;25,0000; por UN
;SPRAY DSCOLOR LUMINOSO 400ML / LARANJA 50512;002468;7898693154956;Ativo;25,0000; por UN
;SPRAY DSCOLOR LUMINOSO 400ML / PINK 50513;002470;7898693154963;Ativo;25,0000; por UN
;SPRAY DSCOLOR LUMINOSO 400ML / VERDE 50514;002467;7898693154970;Ativo;25,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / AMARELO 50529;002769;7898693155137;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / AZUL CLARO 50530;002766;7898693155144;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / AZUL ESCURO 50531;002765;7898693155151;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / AZUL MEDIO 50532;002764;7898693155168;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / BRANCO BRILHO 50533;002482;7898693155175;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / BRANCO FOSCO 50534;002481;7898693155182;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / BRANCO PRIMER 50535;002471;7898693155199;Ativo;25,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / CINZA CLARO 50552;002475;7898693156424;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / CINZA ESCURO 50553;002474;7898693156431;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / CINZA FUNDO PRIMER 50537;002472;7898693155212;Ativo;25,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / MARROM 50539;002479;7898693155236;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / PRETO BRILHO 50540;002484;7898693155243;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / PRETO FOSCO 50541;002483;7898693155250;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / VERDE CLARO 50544;002473;7898693155281;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / VERDE ESCURO 50545;002770;7898693155298;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / VERMELHO FOSCO 50547;002478;7898693155311;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / VERMELHO 50546;002480;7898693155304;Ativo;20,0000; por UN
;SPRAY DSCOLOR USO GERAL 400ML / VERNIZ BRILHO 50548;002767;7898693155328;Ativo;25,0000; por UN
;SUPORTE P/LIXA 100/3 ATLAS;000306;SEM GTIN;Ativo;2,0000; por UN
;SUPORTE P/LIXA 100/4 ATLAS;000307;SEM GTIN;Ativo;2,0000; por UN
;SUPORTE ROLO 23CM TIGRE 1301;002496;9900000000066;Ativo;16,9900; por UN
;SUV ACR FO GESSO DRYWALL -18L;001797;7891260431955;Ativo;354,7700; por LA
;SUV ACR FOSCO PISO PRETO -18L;001224;7891260058312;Ativo;439,9000; por LA
;SUV ACR TETO BRANCO 3,6 LT;000416;7891260179772;Ativo;219,9000; por GL
;SUV ACR TETO BRANCO 900 ML;000417;7891260179116;Ativo;69,9000; por QT
;SUV AGUARAS 900 ML;000354;7891260051528;Ativo;32,8300; por UN
;SUV AGUARRAS 5 LT;000353;7891260179765;Ativo;194,2400; por UN
;SUV CIMENTO QUEIMADO 5KG - AVENIDA EXPRESSA;000329;7891260475591;Ativo;261,4000; por UN
;SUV CIMENTO QUEIMADO 5KG - DIA DE CHUVA;000333;7891260475584;Ativo;261,4000; por UN
;SUV CIMENTO QUEIMADO 5KG - PEDRA ROSADA;000332;7891260475461;Ativo;261,4000; por UN
;SUV CIMENTO QUEIMADO 5KG - SELVA DE PEDRA;000331;7891260475478;Ativo;261,4000; por UN
;SUV CIMENTO QUEIMADO 5KG - TUNEL DE CONCRETO;000328;7891260475485;Ativo;261,4000; por UN
;SUV CIMENTO QUEIMADO 5KG - VISTA NOTURNA;000330;7891260475492;Ativo;261,4000; por UN
;SUV CORANTE SUVINIL AMARELO;000355;7891260060490;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL AZUL;000357;7891260060568;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL CASTANHO;000363;7891260060544;Ativo;14,8300; por UN
;SUV CORANTE SUVINIL LARANJA;000358;7891260060520;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL OCRE;000359;7891260060506;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL PRETO;000360;7891260060537;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL VERDE;000361;7891260060551;Ativo;7,0000; por UN
;SUV CORANTE SUVINIL VERMELHO;000362;7891260060513;Ativo;7,0000; por UN
;SUV ESM AC SEC RAP BRANCO 900 ML;001248;SEM GTIN;Ativo;59,7300; por QT
;SUV ESM ALUMINIO BRTE 900 ML SOLVETE;000407;7891260024294;Ativo;69,9900; por QT
;SUV ESM AMARELO OURO BRTE 3,6 LT SOLVENTE;000371;SEM GTIN;Ativo;199,9900; por GL
;SUV ESM AZUL DEL REY BRTE 3,6 LT SOLVENTE;000370;7891260023181;Ativo;199,9900; por GL
;SUV ESM AZUL DEL REY BRTE 900 ML SOLVENTE;000396;7891260023198;Ativo;49,9900; por QT
;SUV ESM BR AZUL FRANCA 900 ML SOLVENTE;000395;7891260024812;Ativo;59,9900; por QT
;SUV ESM BR SEMPRE BRANCO - 3,6 LT;001272;7891260451076;Ativo;199,9900; por GL
;SUV ESM BR SEMPRE BRANCO 900 ML;001268;7891260451045;Ativo;77,9900; por QT
;SUV ESM BRANCO ACT AGUA 900 ML;000423;7891260250440;Ativo;62,9900; por QT
;SUV ESM BRANCO ACT 3,6 LT AGUA;000381;7891260250402;Ativo;209,9900; por GL
;SUV ESM BRANCO ACT 3,6 LT SOLVENTE;000405;7891260025086;Ativo;199,9900; por GL
;SUV ESM BRANCO ACT 900 ML SOLVENTE;000406;7891260025093;Ativo;53,9900; por QT
;SUV ESM BRANCO BR AGUA 900 ML;000421;7891260250419;Ativo;52,9900; por QT
;SUV ESM BRANCO BRTE  3,6 LT SOLVENTE;000377;7891260022665;Ativo;199,9900; por GL
;SUV ESM BRANCO BRTE 900 ML SOLVENTE;000378;7891260022672;Ativo;64,9900; por QT
;SUV ESM BRANCO FOSCO 3,6 LT AGUA;001245;7891260532294;Ativo;199,9900; por GL
;SUV ESM BRANCO FOSCO 3,6 LT SOLVENTE;000408;7891260026861;Ativo;199,9900; por GL
;SUV ESM BRANCO FOSCO 900 ML AGUA;001409;7891260532287;Ativo;59,9900; por QT
;SUV ESM BRANCO FOSCO 900 ML SOLVENTE;000409;7891260026878;Ativo;63,9900; por QT
;SUV ESM BRNTE GELO 900 ML AGUA;000056;7891260250464;Ativo;64,9900; por QT
;SUV ESM BRTE AMARELO OURO 3,6 LT AGUA;000053;7891260279489;Ativo;209,9900; por GL
;SUV ESM BRTE AMARELO OURO 900 ML AGUA;000058;7891260259337;Ativo;64,9900; por QT
;SUV ESM BRTE AMARELO OURO 900 ML SOLVENTE;000397;7891260022917;Ativo;49,9900; por QT
;SUV ESM BRTE AZUL DEL REY AGUA 3,6 LT;000693;7891260250457;Ativo;209,9900; por GL
;SUV ESM BRTE BRANCO 3,6 LT AGUA;000380;7891260250327;Ativo;209,9900; por GL
;SUV ESM BRTE GELO 3,6 LT AGUA;000054;7891260250341;Ativo;209,9900; por GL
;SUV ESM BRTE MARFIM NOBRE 3,6 GL AGUA;001491;7891260250556;Ativo;209,9900; por GL
;SUV ESM BRTE PLATINA 900 ML AGUA;000057;7891260250433;Ativo;64,9900; por QT
;SUV ESM BRTE VERDE FOLHA 3,6 LT AGUA;000051;7891260539071;Ativo;209,9900; por GL
;SUV ESM BRTE VERMELHO 3,6 LT AGUA;000052;7891260250617;Ativo;209,9900; por GL
;SUV ESM BRTE VERMELHO 900 ML AGUA;000059;7891260251676;Ativo;64,9900; por QT
;SUV ESM BRTE VINHO CHASSIS 3,6L SOLVETE;000364;7891260024874;Ativo;188,9900; por GL
;SUV ESM CAMURCA BRTE 3,6 LT SOLVENTE;001789;7891260052860;Ativo;199,9900; por GL
;SUV ESM CERAMICA BRTE 900 ML;001240;7891260097663;Ativo;65,9900; por QT
;SUV ESM CINZA ESCURO BRTE 3,6 LT SOLVENTE;001790;7891260023501;Ativo;199,9900; por GL
;SUV ESM CINZA MEDIO BRTE 3,6 LT SOLVENTE;000375;7891260024553;Ativo;199,9900; por GL
;SUV ESM CINZA MEDIO BRTE 900 ML SOLVENTE;000400;7891260024560;Ativo;49,9900; por QT
;SUV ESM COLORADO BRTE 3,6 LT SOLVENTE;000366;7891260023747;Ativo;199,9900; por GL
;SUV ESM CONTRA FERRUGEM CINZA ESCURO BRTE 900 ML;000606;7891260451670;Ativo;56,9900; por QT
;SUV ESM CONTRA FERRUGEM VERDE COLONIAL BRTE 900 ML;000641;7891260451755;Ativo;57,9900; por QT
;SUV ESM COR & PROT AZUL FRANCA BR SOLVENTE 3,6;000369;7891260024805;Ativo;18.599,0000; por GL
;SUV ESM COR E PROTECAO BRTE ALUMINIO 3,6 LT;000621;7891260024287;Ativo;205,9900; por GL
;SUV ESM COR E PROTECAO BRTE CINZA ESCURO 900 ML;000401;7891260023518;Ativo;49,9900; por QT
;SUV ESM COR E PROTECAO BRTE LARANJA 900 ML;000403;7891260023143;Ativo;49,9900; por QT
;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 3,6L;000376;7891260023822;Ativo;159,9900; por GL
;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 900 ML;000402;7891260023839;Ativo;49,9900; por QT
;SUV ESM GRAFITE CLARO FOSCO 900 ML;001668;SEM GTIN;Ativo;76,5600; por QT
;SUV ESM GRAFITE CLARO FOSCO 900 ML SOLVETE;000411;7891260027066;Ativo;54,5900; por QT
;SUV ESM GRAFITE ESCURO FOSCO 3,6 LT;001666;7891260027028;Ativo;215,9900; por GL
;SUV ESM GRAFITE ESCURO FOSCO 900 ML SOLVETE;000412;7891260027035;Ativo;58,9900; por QT
;SUV ESM MARROM BRTE 3,6 LT SOLVENTE;000367;7891260024201;Ativo;199,9900; por GL
;SUV ESM MARROM BRTE 900 ML SOLVENTE;000393;7891260024218;Ativo;53,9900; por QT
;SUV ESM MARROM CONHAQUE BRTE 3,6 LT SOLVENTE;001791;7891260024461;Ativo;199,9900; por GL
;SUV ESM MARROM CONHAQUE BRTE 900 ML SOLVENTE;000391;7891260024478;Ativo;46,9900; por QT
;SUV ESM PLATINA AC 3,6 LT SOLVENTE;001787;7891260025260;Ativo;179,9900; por GL
;SUV ESM PLATINA BRTE 3,6 ML SOLVENTE;001810;7891260023679;Ativo;199,9900; por GL
;SUV ESM PLATINA BRTE 900 ML SOLVENTE;000399;7891260023686;Ativo;46,9900; por QT
;SUV ESM PLATINA 3,6 LT AGUA;000055;7891260250365;Ativo;185,9900; por GL
;SUV ESM PREMIUM COR E PROTECAO GRAFITE CLARO FOSCO 3,6 LT;000410;7891260027059;Ativo;169,9900; por GL
;SUV ESM PRETO AC AGUA 900 ML;001800;7891260549575;Ativo;60,4500; por QT
;SUV ESM PRETO ACT 3,6 LT AGUA;001788;7891260549568;Ativo;209,9900; por GL
;SUV ESM PRETO BRTE 3,6 LT AGUA;001291;7891260259320;Ativo;209,9900; por GL
;SUV ESM PRETO BRTE 3,6 LT SOLVENTE;000368;7891260022757;Ativo;199,9900; por GL
;SUV ESM PRETO BRTE 900 ML AGUA;001249;7891260259344;Ativo;48,9900; por QT
;SUV ESM PRETO BRTE 900 ML SOLVENTE;000394;7891260022764;Ativo;63,9900; por QT
;SUV ESM PRETO FOSCO 3,6 LT AGUA;001247;7891260532317;Ativo;199,9900; por GL
;SUV ESM PRETO FOSCO 3,6 LT SOLVENTE;001792;7891260026915;Ativo;185,9900; por GL
;SUV ESM PRETO FOSCO 900 ML AGUA;001226;7891260532300;Ativo;60,9900; por QT
;SUV ESM PRETO FOSCO 900 ML SOLVENTE;001225;7891260129661;Ativo;65,9900; por QT
;SUV ESM TABACO ACT 900 ML AGUA;001925;7891260549551;Ativo;53,6600; por QT
;SUV ESM TABACO BRTE 3,6 LT SOLVENTE;001793;7891260024379;Ativo;199,9900; por GL
;SUV ESM TABACO BRTE 900 ML SOLVENTE;000392;7891260024386;Ativo;46,9900; por QT
;SUV ESM TABACO BRTE 900L AGUA;001926;7891260251683;Ativo;60,7600; por QT
;SUV ESM TACABO BRTE AGUA 3,6 LT;000050;7891260250310;Ativo;209,9900; por GL
;SUV ESM VELEIRO BRTE 3,6 LT SOLVENTE;001938;SEM GTIN;Ativo;199,9900; por GL
;SUV ESM VERDE COLONIAL BRTE 3,6 LT SOLVENTE;000373;7891260022832;Ativo;199,9900; por GL
;SUV ESM VERDE FOLHA BR 0,900 SOLVENTE;000398;7891260023419;Ativo;59,9900; por QT
;SUV ESM VERDE FOLHA BRTE 3,6 LT SOLVENTE;000372;7891260023402;Ativo;199,9900; por GL
;SUV ESM VERMELHO BR 0,900 SOLVENTE;000404;7891260024645;Ativo;59,9900; por QT
;SUV ESM VERMELHO BRTE 3,6 LT  SOLVENTE;001667;7891260024638;Ativo;199,9900; por GL
;SUV FACHADA PROT. EMBORRACHADA 3,6 LT;002461;7891260561362;Ativo;277,9400; por GL
;SUV FACHADA PROTEGIDA BRANCO NEVE -18L;001795;7891260562062;Ativo;799,9900; por LA
;SUV FOSCO SEMPRE LIMPO BRANCO 18L;001580;7891260561577;Ativo;999,9900; por LA
;SUV FOSCO SEMPRE LIMPO BRANCO 3,6L;001784;7891260561584;Ativo;289,9900; por GL
;SUV FUNDO BASE AGUA BRANCO FOSCO - 900;001809;SEM GTIN;Ativo;58,9900; por QT
;SUV FUNDO BRANCO FOSCO P/ MADEIRA 3,6 LT;000515;7891260027134;Ativo;159,9900; por GL
;SUV FUNDO BRANCO FOSCO 900ML;000415;7891260027141;Ativo;43,9900; por QT
;SUV FUNDO FOSCO BRANCO - 0,9L;001583;SEM GTIN;Ativo;59,9900; por QT
;SUV FUNDO PARA GALVANIZADO BASE AGUA 3,6 LT;001399;SEM GTIN;Ativo;222,9900; por GL
;SUV FUNDO PARA GALVANIZADO BASE AGUA 900 ML;001512;7891260223329;Ativo;59,9900; por QT
;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 3,6 LT;000514;7891260222539;Ativo;189,9900; por GL
;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 900 ML;000646;SEM GTIN;Ativo;39,9900; por QT
;SUV FUNDO PREPARADOR BASE AGUA 18 LT;001220;7891260096024;Ativo;515,1500; por LA
;SUV FUNDO PREPARADOR BASE AGUA 3,6 LT;001480;7891260096017;Ativo;151,9900; por GL
;SUV FUNDO PREPARADOR PAREDE 18 LTS BALDE;001202;7891260559017;Ativo;384,9900; por LA
;SUV FUNDO SECA RAPIDO 3,6 L AGUA;000677;7891260272213;Ativo;184,9900; por GL
;SUV FUNDO SECA RAPIDO 900ML AGUA;000700;7891260272527;Ativo;69,9900; por QT
;SUV GESSO & DRYWALL 3,6 LT;000418;7891260431948;Ativo;124,9900; por GL
;SUV GLASU CORANTE AMARELO 50ML;001401;7891260510995;Ativo;7,0000; por UN
;SUV GLASU CORANTE AZUL 50ML;001402;7891260510988;Ativo;7,0000; por UN
;SUV GLASU CORANTE CASTANHO 50ML;001403;7891260507490;Ativo;7,0000; por UN
;SUV GLASU CORANTE LARANJA 50ML;001404;7891260507698;Ativo;7,0000; por UN
;SUV GLASU CORANTE OCRE 50ML;001405;7891260507704;Ativo;7,0000; por UN
